GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,TEAM_ABBREVIATION,WL,SEASON
0042200165,2023-04-26,GSW @ SAC,1610612744,GSW,W,2022-23
0042200105,2023-04-26,MIA @ MIL,1610612748,MIA,W,2022-23
0042200105,2023-04-26,MIL vs. MIA,1610612749,MIL,L,2022-23
0042200135,2023-04-26,CLE vs. NYK,1610612739,CLE,L,2022-23
0042200116,2023-04-27,ATL vs. BOS,1610612737,ATL,L,2022-23
0042200116,2023-04-27,BOS @ ATL,1610612738,BOS,W,2022-23
0042200166,2023-04-28,GSW vs. SAC,1610612744,GSW,L,2022-23
0042200166,2023-04-28,SAC @ GSW,1610612758,SAC,W,2022-23
0042200156,2023-04-28,MEM @ LAL,1610612763,MEM,L,2022-23
0042200156,2023-04-28,LAL vs. MEM,1610612747,LAL,W,2022-23
0042200221,2023-04-29,DEN vs. PHX,1610612743,DEN,W,2022-23
0042200221,2023-04-29,PHX @ DEN,1610612756,PHX,L,2022-23
0042200201,2023-04-30,MIA @ NYK,1610612748,MIA,W,2022-23
0042200167,2023-04-30,GSW @ SAC,1610612744,GSW,W,2022-23
0042200201,2023-04-30,NYK vs. MIA,1610612752,NYK,L,2022-23
0042200167,2023-04-30,SAC vs. GSW,1610612758,SAC,L,2022-23
0042200222,2023-05-01,DEN vs. PHX,1610612743,DEN,W,2022-23
0042200211,2023-05-01,PHI @ BOS,1610612755,PHI,W,2022-23
0042200222,2023-05-01,PHX @ DEN,1610612756,PHX,L,2022-23
0042200211,2023-05-01,BOS vs. PHI,1610612738,BOS,L,2022-23
0042200231,2023-05-02,LAL @ GSW,1610612747,LAL,W,2022-23
0042200231,2023-05-02,GSW vs. LAL,1610612744,GSW,L,2022-23
0042200202,2023-05-02,NYK vs. MIA,1610612752,NYK,W,2022-23
0042200202,2023-05-02,MIA @ NYK,1610612748,MIA,L,2022-23
0042200212,2023-05-03,PHI @ BOS,1610612755,PHI,L,2022-23
0042200212,2023-05-03,BOS vs. PHI,1610612738,BOS,W,2022-23
0042200232,2023-05-04,LAL @ GSW,1610612747,LAL,L,2022-23
0042200232,2023-05-04,GSW vs. LAL,1610612744,GSW,W,2022-23
0042200223,2023-05-05,PHX vs. DEN,1610612756,PHX,W,2022-23
0042200213,2023-05-05,PHI vs. BOS,1610612755,PHI,L,2022-23
0042200223,2023-05-05,DEN @ PHX,1610612743,DEN,L,2022-23
0042200213,2023-05-05,BOS @ PHI,1610612738,BOS,W,2022-23
0042200233,2023-05-06,LAL vs. GSW,1610612747,LAL,W,2022-23
0042200203,2023-05-06,NYK @ MIA,1610612752,NYK,L,2022-23
0042200233,2023-05-06,GSW @ LAL,1610612744,GSW,L,2022-23
0042200203,2023-05-06,MIA vs. NYK,1610612748,MIA,W,2022-23
0042200224,2023-05-07,DEN @ PHX,1610612743,DEN,L,2022-23
0042200214,2023-05-07,PHI vs. BOS,1610612755,PHI,W,2022-23
0042200214,2023-05-07,BOS @ PHI,1610612738,BOS,L,2022-23
0042200224,2023-05-07,PHX vs. DEN,1610612756,PHX,W,2022-23
0042200204,2023-05-08,MIA vs. NYK,1610612748,MIA,W,2022-23
0042200204,2023-05-08,NYK @ MIA,1610612752,NYK,L,2022-23
0042200234,2023-05-08,GSW @ LAL,1610612744,GSW,L,2022-23
0042200234,2023-05-08,LAL vs. GSW,1610612747,LAL,W,2022-23
0042200225,2023-05-09,PHX @ DEN,1610612756,PHX,L,2022-23
0042200225,2023-05-09,DEN vs. PHX,1610612743,DEN,W,2022-23
0042200215,2023-05-09,BOS vs. PHI,1610612738,BOS,L,2022-23
0042200215,2023-05-09,PHI @ BOS,1610612755,PHI,W,2022-23
0042200205,2023-05-10,MIA @ NYK,1610612748,MIA,L,2022-23
0042200235,2023-05-10,GSW vs. LAL,1610612744,GSW,W,2022-23
0042200235,2023-05-10,LAL @ GSW,1610612747,LAL,L,2022-23
0042200205,2023-05-10,NYK vs. MIA,1610612752,NYK,W,2022-23
0042200226,2023-05-11,DEN @ PHX,1610612743,DEN,W,2022-23
0042200216,2023-05-11,PHI vs. BOS,1610612755,PHI,L,2022-23
0042200226,2023-05-11,PHX vs. DEN,1610612756,PHX,L,2022-23
0042200216,2023-05-11,BOS @ PHI,1610612738,BOS,W,2022-23
0042200236,2023-05-12,LAL vs. GSW,1610612747,LAL,W,2022-23
0042200206,2023-05-12,NYK @ MIA,1610612752,NYK,L,2022-23
0042200206,2023-05-12,MIA vs. NYK,1610612748,MIA,W,2022-23
0042200236,2023-05-12,GSW @ LAL,1610612744,GSW,L,2022-23
0042200217,2023-05-14,PHI @ BOS,1610612755,PHI,L,2022-23
0042200217,2023-05-14,BOS vs. PHI,1610612738,BOS,W,2022-23
0042200311,2023-05-16,LAL @ DEN,1610612747,LAL,L,2022-23
0042200311,2023-05-16,DEN vs. LAL,1610612743,DEN,W,2022-23
0042200301,2023-05-17,BOS vs. MIA,1610612738,BOS,L,2022-23
0042200301,2023-05-17,MIA @ BOS,1610612748,MIA,W,2022-23
0042200312,2023-05-18,DEN vs. LAL,1610612743,DEN,W,2022-23
0042200312,2023-05-18,LAL @ DEN,1610612747,LAL,L,2022-23
0042200302,2023-05-19,BOS vs. MIA,1610612738,BOS,L,2022-23
0042200302,2023-05-19,MIA @ BOS,1610612748,MIA,W,2022-23
0042200313,2023-05-20,DEN @ LAL,1610612743,DEN,W,2022-23
0042200313,2023-05-20,LAL vs. DEN,1610612747,LAL,L,2022-23
0042200303,2023-05-21,MIA vs. BOS,1610612748,MIA,W,2022-23
0042200303,2023-05-21,BOS @ MIA,1610612738,BOS,L,2022-23
0042200314,2023-05-22,DEN @ LAL,1610612743,DEN,W,2022-23
0042200314,2023-05-22,LAL vs. DEN,1610612747,LAL,L,2022-23
0042200304,2023-05-23,MIA vs. BOS,1610612748,MIA,L,2022-23
0042200304,2023-05-23,BOS @ MIA,1610612738,BOS,W,2022-23
0042200305,2023-05-25,MIA @ BOS,1610612748,MIA,L,2022-23
0042200305,2023-05-25,BOS vs. MIA,1610612738,BOS,W,2022-23
0042200306,2023-05-27,BOS @ MIA,1610612738,BOS,W,2022-23
0042200306,2023-05-27,MIA vs. BOS,1610612748,MIA,L,2022-23
0042200307,2023-05-29,MIA @ BOS,1610612748,MIA,W,2022-23
0042200307,2023-05-29,BOS vs. MIA,1610612738,BOS,L,2022-23
0042200401,2023-06-01,MIA @ DEN,1610612748,MIA,L,2022-23
0042200401,2023-06-01,DEN vs. MIA,1610612743,DEN,W,2022-23
0042200402,2023-06-04,DEN vs. MIA,1610612743,DEN,L,2022-23
0042200402,2023-06-04,MIA @ DEN,1610612748,MIA,W,2022-23
0042200403,2023-06-07,DEN @ MIA,1610612743,DEN,W,2022-23
0042200403,2023-06-07,MIA vs. DEN,1610612748,MIA,L,2022-23
0042200404,2023-06-09,DEN @ MIA,1610612743,DEN,W,2022-23
0042200404,2023-06-09,MIA vs. DEN,1610612748,MIA,L,2022-23
0042200405,2023-06-12,DEN vs. MIA,1610612743,DEN,W,2022-23
0042200405,2023-06-12,MIA @ DEN,1610612748,MIA,L,2022-23
0042300151,2024-04-20,DEN vs. LAL,1610612743,DEN,W,2023-24
0042300111,2024-04-20,NYK vs. PHI,1610612752,NYK,W,2023-24
0042300151,2024-04-20,LAL @ DEN,1610612747,LAL,L,2023-24
0042300111,2024-04-20,PHI @ NYK,1610612755,PHI,L,2023-24
0042300161,2024-04-20,MIN vs. PHX,1610612750,MIN,W,2023-24
0042300131,2024-04-20,CLE vs. ORL,1610612739,CLE,W,2023-24
0042300161,2024-04-20,PHX @ MIN,1610612756,PHX,L,2023-24
0042300131,2024-04-20,ORL @ CLE,1610612753,ORL,L,2023-24
0042300171,2024-04-21,LAC vs. DAL,1610612746,LAC,W,2023-24
0042300121,2024-04-21,IND @ MIL,1610612754,IND,L,2023-24
0042300171,2024-04-21,DAL @ LAC,1610612742,DAL,L,2023-24
0042300141,2024-04-21,NOP @ OKC,1610612740,NOP,L,2023-24
0042300101,2024-04-21,MIA @ BOS,1610612748,MIA,L,2023-24
0042300121,2024-04-21,MIL vs. IND,1610612749,MIL,W,2023-24
0042300141,2024-04-21,OKC vs. NOP,1610612760,OKC,W,2023-24
0042300101,2024-04-21,BOS vs. MIA,1610612738,BOS,W,2023-24
0042300112,2024-04-22,NYK vs. PHI,1610612752,NYK,W,2023-24
0042300132,2024-04-22,CLE vs. ORL,1610612739,CLE,W,2023-24
0042300152,2024-04-22,LAL @ DEN,1610612747,LAL,L,2023-24
0042300112,2024-04-22,PHI @ NYK,1610612755,PHI,L,2023-24
0042300132,2024-04-22,ORL @ CLE,1610612753,ORL,L,2023-24
0042300152,2024-04-22,DEN vs. LAL,1610612743,DEN,W,2023-24
0042300122,2024-04-23,IND @ MIL,1610612754,IND,W,2023-24
0042300122,2024-04-23,MIL vs. IND,1610612749,MIL,L,2023-24
0042300172,2024-04-23,LAC vs. DAL,1610612746,LAC,L,2023-24
0042300162,2024-04-23,PHX @ MIN,1610612756,PHX,L,2023-24
0042300162,2024-04-23,MIN vs. PHX,1610612750,MIN,W,2023-24
0042300172,2024-04-23,DAL @ LAC,1610612742,DAL,W,2023-24
0042300142,2024-04-24,OKC vs. NOP,1610612760,OKC,W,2023-24
0042300142,2024-04-24,NOP @ OKC,1610612740,NOP,L,2023-24
0042300102,2024-04-24,MIA @ BOS,1610612748,MIA,W,2023-24
0042300102,2024-04-24,BOS vs. MIA,1610612738,BOS,L,2023-24
0042300133,2024-04-25,ORL vs. CLE,1610612753,ORL,W,2023-24
0042300153,2024-04-25,LAL vs. DEN,1610612747,LAL,L,2023-24
0042300113,2024-04-25,PHI vs. NYK,1610612755,PHI,W,2023-24
0042300113,2024-04-25,NYK @ PHI,1610612752,NYK,L,2023-24
0042300133,2024-04-25,CLE @ ORL,1610612739,CLE,L,2023-24
0042300153,2024-04-25,DEN @ LAL,1610612743,DEN,W,2023-24
0042300163,2024-04-26,PHX vs. MIN,1610612756,PHX,L,2023-24
0042300123,2024-04-26,IND vs. MIL,1610612754,IND,W,2023-24
0042300173,2024-04-26,DAL vs. LAC,1610612742,DAL,W,2023-24
0042300163,2024-04-26,MIN @ PHX,1610612750,MIN,W,2023-24
0042300173,2024-04-26,LAC @ DAL,1610612746,LAC,L,2023-24
0042300123,2024-04-26,MIL @ IND,1610612749,MIL,L,2023-24
0042300154,2024-04-27,LAL vs. DEN,1610612747,LAL,W,2023-24
0042300154,2024-04-27,DEN @ LAL,1610612743,DEN,L,2023-24
0042300134,2024-04-27,CLE @ ORL,1610612739,CLE,L,2023-24
0042300143,2024-04-27,OKC @ NOP,1610612760,OKC,W,2023-24
0042300134,2024-04-27,ORL vs. CLE,1610612753,ORL,W,2023-24
0042300103,2024-04-27,MIA vs. BOS,1610612748,MIA,L,2023-24
0042300143,2024-04-27,NOP vs. OKC,1610612740,NOP,L,2023-24
0042300103,2024-04-27,BOS @ MIA,1610612738,BOS,W,2023-24
0042300124,2024-04-28,IND vs. MIL,1610612754,IND,W,2023-24
0042300174,2024-04-28,LAC @ DAL,1610612746,LAC,W,2023-24
0042300164,2024-04-28,PHX vs. MIN,1610612756,PHX,L,2023-24
0042300174,2024-04-28,DAL vs. LAC,1610612742,DAL,L,2023-24
0042300114,2024-04-28,PHI vs. NYK,1610612755,PHI,L,2023-24
0042300124,2024-04-28,MIL @ IND,1610612749,MIL,L,2023-24
0042300164,2024-04-28,MIN @ PHX,1610612750,MIN,W,2023-24
0042300114,2024-04-28,NYK @ PHI,1610612752,NYK,W,2023-24
0042300155,2024-04-29,LAL @ DEN,1610612747,LAL,L,2023-24
0042300144,2024-04-29,OKC @ NOP,1610612760,OKC,W,2023-24
0042300104,2024-04-29,BOS @ MIA,1610612738,BOS,W,2023-24
0042300155,2024-04-29,DEN vs. LAL,1610612743,DEN,W,2023-24
0042300144,2024-04-29,NOP vs. OKC,1610612740,NOP,L,2023-24
0042300104,2024-04-29,MIA vs. BOS,1610612748,MIA,L,2023-24
0042300135,2024-04-30,ORL @ CLE,1610612753,ORL,L,2023-24
0042300125,2024-04-30,MIL vs. IND,1610612749,MIL,W,2023-24
0042300115,2024-04-30,NYK vs. PHI,1610612752,NYK,L,2023-24
0042300135,2024-04-30,CLE vs. ORL,1610612739,CLE,W,2023-24
0042300115,2024-04-30,PHI @ NYK,1610612755,PHI,W,2023-24
0042300125,2024-04-30,IND @ MIL,1610612754,IND,L,2023-24
0042300105,2024-05-01,BOS vs. MIA,1610612738,BOS,W,2023-24
0042300175,2024-05-01,DAL @ LAC,1610612742,DAL,W,2023-24
0042300175,2024-05-01,LAC vs. DAL,1610612746,LAC,L,2023-24
0042300105,2024-05-01,MIA @ BOS,1610612748,MIA,L,2023-24
0042300116,2024-05-02,NYK @ PHI,1610612752,NYK,W,2023-24
0042300126,2024-05-02,IND vs. MIL,1610612754,IND,W,2023-24
0042300126,2024-05-02,MIL @ IND,1610612749,MIL,L,2023-24
0042300116,2024-05-02,PHI vs. NYK,1610612755,PHI,L,2023-24
0042300136,2024-05-03,ORL vs. CLE,1610612753,ORL,W,2023-24
0042300176,2024-05-03,DAL vs. LAC,1610612742,DAL,W,2023-24
0042300136,2024-05-03,CLE @ ORL,1610612739,CLE,L,2023-24
0042300176,2024-05-03,LAC @ DAL,1610612746,LAC,L,2023-24
0042300231,2024-05-04,DEN vs. MIN,1610612743,DEN,L,2023-24
0042300231,2024-05-04,MIN @ DEN,1610612750,MIN,W,2023-24
0042300137,2024-05-05,ORL @ CLE,1610612753,ORL,L,2023-24
0042300137,2024-05-05,CLE vs. ORL,1610612739,CLE,W,2023-24
0042300232,2024-05-06,MIN @ DEN,1610612750,MIN,W,2023-24
0042300211,2024-05-06,IND @ NYK,1610612754,IND,L,2023-24
0042300232,2024-05-06,DEN vs. MIN,1610612743,DEN,L,2023-24
0042300211,2024-05-06,NYK vs. IND,1610612752,NYK,W,2023-24
0042300201,2024-05-07,BOS vs. CLE,1610612738,BOS,W,2023-24
0042300221,2024-05-07,DAL @ OKC,1610612742,DAL,L,2023-24
0042300221,2024-05-07,OKC vs. DAL,1610612760,OKC,W,2023-24
0042300201,2024-05-07,CLE @ BOS,1610612739,CLE,L,2023-24
0042300212,2024-05-08,IND @ NYK,1610612754,IND,L,2023-24
0042300212,2024-05-08,NYK vs. IND,1610612752,NYK,W,2023-24
0042300222,2024-05-09,OKC vs. DAL,1610612760,OKC,L,2023-24
0042300202,2024-05-09,CLE @ BOS,1610612739,CLE,W,2023-24
0042300222,2024-05-09,DAL @ OKC,1610612742,DAL,W,2023-24
0042300202,2024-05-09,BOS vs. CLE,1610612738,BOS,L,2023-24
0042300233,2024-05-10,MIN vs. DEN,1610612750,MIN,L,2023-24
0042300213,2024-05-10,IND vs. NYK,1610612754,IND,W,2023-24
0042300213,2024-05-10,NYK @ IND,1610612752,NYK,L,2023-24
0042300233,2024-05-10,DEN @ MIN,1610612743,DEN,W,2023-24
0042300223,2024-05-11,OKC @ DAL,1610612760,OKC,L,2023-24
0042300203,2024-05-11,BOS @ CLE,1610612738,BOS,W,2023-24
0042300203,2024-05-11,CLE vs. BOS,1610612739,CLE,L,2023-24
0042300223,2024-05-11,DAL vs. OKC,1610612742,DAL,W,2023-24
0042300214,2024-05-12,NYK @ IND,1610612752,NYK,L,2023-24
0042300214,2024-05-12,IND vs. NYK,1610612754,IND,W,2023-24
0042300234,2024-05-12,DEN @ MIN,1610612743,DEN,W,2023-24
0042300234,2024-05-12,MIN vs. DEN,1610612750,MIN,L,2023-24
0042300204,2024-05-13,BOS @ CLE,1610612738,BOS,W,2023-24
0042300204,2024-05-13,CLE vs. BOS,1610612739,CLE,L,2023-24
0042300224,2024-05-13,OKC @ DAL,1610612760,OKC,W,2023-24
0042300224,2024-05-13,DAL vs. OKC,1610612742,DAL,L,2023-24
0042300235,2024-05-14,DEN vs. MIN,1610612743,DEN,W,2023-24
0042300215,2024-05-14,IND @ NYK,1610612754,IND,L,2023-24
0042300235,2024-05-14,MIN @ DEN,1610612750,MIN,L,2023-24
0042300215,2024-05-14,NYK vs. IND,1610612752,NYK,W,2023-24
0042300205,2024-05-15,BOS vs. CLE,1610612738,BOS,W,2023-24
0042300225,2024-05-15,DAL @ OKC,1610612742,DAL,W,2023-24
0042300205,2024-05-15,CLE @ BOS,1610612739,CLE,L,2023-24
0042300225,2024-05-15,OKC vs. DAL,1610612760,OKC,L,2023-24
0042300236,2024-05-16,DEN @ MIN,1610612743,DEN,L,2023-24
0042300236,2024-05-16,MIN vs. DEN,1610612750,MIN,W,2023-24
0042300216,2024-05-17,IND vs. NYK,1610612754,IND,W,2023-24
0042300216,2024-05-17,NYK @ IND,1610612752,NYK,L,2023-24
0042300226,2024-05-18,DAL vs. OKC,1610612742,DAL,W,2023-24
0042300226,2024-05-18,OKC @ DAL,1610612760,OKC,L,2023-24
0042300237,2024-05-19,MIN @ DEN,1610612750,MIN,W,2023-24
0042300237,2024-05-19,DEN vs. MIN,1610612743,DEN,L,2023-24
0042300217,2024-05-19,IND @ NYK,1610612754,IND,W,2023-24
0042300217,2024-05-19,NYK vs. IND,1610612752,NYK,L,2023-24
0042300301,2024-05-21,IND @ BOS,1610612754,IND,L,2023-24
0042300301,2024-05-21,BOS vs. IND,1610612738,BOS,W,2023-24
0042300311,2024-05-22,MIN vs. DAL,1610612750,MIN,L,2023-24
0042300311,2024-05-22,DAL @ MIN,1610612742,DAL,W,2023-24
0042300302,2024-05-23,BOS vs. IND,1610612738,BOS,W,2023-24
0042300302,2024-05-23,IND @ BOS,1610612754,IND,L,2023-24
0042300312,2024-05-24,DAL @ MIN,1610612742,DAL,W,2023-24
0042300312,2024-05-24,MIN vs. DAL,1610612750,MIN,L,2023-24
0042300303,2024-05-25,IND vs. BOS,1610612754,IND,L,2023-24
0042300303,2024-05-25,BOS @ IND,1610612738,BOS,W,2023-24
0042300313,2024-05-26,MIN @ DAL,1610612750,MIN,L,2023-24
0042300313,2024-05-26,DAL vs. MIN,1610612742,DAL,W,2023-24
0042300304,2024-05-27,BOS @ IND,1610612738,BOS,W,2023-24
0042300304,2024-05-27,IND vs. BOS,1610612754,IND,L,2023-24
0042300314,2024-05-28,DAL vs. MIN,1610612742,DAL,L,2023-24
0042300314,2024-05-28,MIN @ DAL,1610612750,MIN,W,2023-24
0042300315,2024-05-30,DAL @ MIN,1610612742,DAL,W,2023-24
0042300315,2024-05-30,MIN vs. DAL,1610612750,MIN,L,2023-24
0042300401,2024-06-06,DAL @ BOS,1610612742,DAL,L,2023-24
0042300401,2024-06-06,BOS vs. DAL,1610612738,BOS,W,2023-24
0042300402,2024-06-09,BOS vs. DAL,1610612738,BOS,W,2023-24
0042300402,2024-06-09,DAL @ BOS,1610612742,DAL,L,2023-24
0042300403,2024-06-12,DAL vs. BOS,1610612742,DAL,L,2023-24
0042300403,2024-06-12,BOS @ DAL,1610612738,BOS,W,2023-24
0042300404,2024-06-14,DAL vs. BOS,1610612742,DAL,W,2023-24
0042300404,2024-06-14,BOS @ DAL,1610612738,BOS,L,2023-24
0042300405,2024-06-17,DAL @ BOS,1610612742,DAL,L,2023-24
0042300405,2024-06-17,BOS vs. DAL,1610612738,BOS,W,2023-24
